X,Result
0.730000,-0.454032
0.731000,-0.452057
0.732000,-0.450084
0.733000,-0.448115
0.734000,-0.446148
0.735000,-0.444184
0.736000,-0.442222
0.737000,-0.440263
0.738000,-0.438307
0.739000,-0.436354
0.740000,-0.434403
0.741000,-0.432455
0.742000,-0.430509
0.743000,-0.428566
0.744000,-0.426625
0.745000,-0.424688
0.746000,-0.422752
0.747000,-0.420820
0.748000,-0.418890
0.749000,-0.416962
0.750000,-0.415037
0.751000,-0.413115
0.752000,-0.411195
0.753000,-0.409278
0.754000,-0.407364
0.755000,-0.405451
0.756000,-0.403542
0.757000,-0.401635
0.758000,-0.399730
0.759000,-0.397828
0.760000,-0.395929
0.761000,-0.394032
0.762000,-0.392137
0.763000,-0.390245
0.764000,-0.388355
0.765000,-0.386468
0.766000,-0.384584
0.767000,-0.382702
0.768000,-0.380822
0.769000,-0.378944
0.770000,-0.377070
0.771000,-0.375197
0.772000,-0.373327
0.773000,-0.371460
0.774000,-0.369595
0.775000,-0.367732
0.776000,-0.365871
0.777000,-0.364013
0.778000,-0.362158
0.779000,-0.360305
0.780000,-0.358454
0.781000,-0.356606
0.782000,-0.354759
0.783000,-0.352916
0.784000,-0.351074
0.785000,-0.349235
0.786000,-0.347399
0.787000,-0.345564
0.788000,-0.343732
0.789000,-0.341903
0.790000,-0.340075
0.791000,-0.338250
0.792000,-0.336428
0.793000,-0.334607
0.794000,-0.332789
0.795000,-0.330973
0.796000,-0.329160
0.797000,-0.327348
0.798000,-0.325539
0.799000,-0.323733
0.800000,-0.321928
0.801000,-0.320126
0.802000,-0.318326
0.803000,-0.316528
0.804000,-0.314733
0.805000,-0.312939
0.806000,-0.311148
0.807000,-0.309359
0.808000,-0.307573
0.809000,-0.305788
0.810000,-0.304006
0.811000,-0.302226
0.812000,-0.300448
0.813000,-0.298673
0.814000,-0.296899
0.815000,-0.295128
0.816000,-0.293359
0.817000,-0.291592
0.818000,-0.289827
0.819000,-0.288065
0.820000,-0.286304
0.821000,-0.284546
0.822000,-0.282790
0.823000,-0.281036
0.824000,-0.279284
0.825000,-0.277534
0.826000,-0.275786
0.827000,-0.274041
0.828000,-0.272297
0.829000,-0.270556
0.830000,-0.268817
0.831000,-0.267080
0.832000,-0.265345
0.833000,-0.263612
0.834000,-0.261881
0.835000,-0.260152
0.836000,-0.258425
0.837000,-0.256700
0.838000,-0.254978
0.839000,-0.253257
0.840000,-0.251539
0.841000,-0.249822
0.842000,-0.248108
0.843000,-0.246395
0.844000,-0.244685
0.845000,-0.242977
0.846000,-0.241270
0.847000,-0.239566
0.848000,-0.237864
0.849000,-0.236164
0.850000,-0.234465
0.851000,-0.232769
0.852000,-0.231075
0.853000,-0.229382
0.854000,-0.227692
0.855000,-0.226004
0.856000,-0.224317
0.857000,-0.222633
0.858000,-0.220950
0.859000,-0.219270
0.860000,-0.217591
0.861000,-0.215915
0.862000,-0.214240
0.863000,-0.212568
0.864000,-0.210897
0.865000,-0.209228
0.866000,-0.207561
0.867000,-0.205896
0.868000,-0.204233
0.869000,-0.202572
0.870000,-0.200913
0.871000,-0.199255
0.872000,-0.197600
0.873000,-0.195946
0.874000,-0.194295
0.875000,-0.192645
0.876000,-0.190997
0.877000,-0.189351
0.878000,-0.187707
0.879000,-0.186065
0.880000,-0.184425
0.881000,-0.182786
0.882000,-0.181149
0.883000,-0.179515
0.884000,-0.177882
0.885000,-0.176251
0.886000,-0.174621
0.887000,-0.172994
0.888000,-0.171368
0.889000,-0.169745
0.890000,-0.168123
0.891000,-0.166503
0.892000,-0.164884
0.893000,-0.163268
0.894000,-0.161653
0.895000,-0.160040
0.896000,-0.158429
0.897000,-0.156820
0.898000,-0.155213
0.899000,-0.153607
0.900000,-0.152003
0.901000,-0.150401
0.902000,-0.148801
0.903000,-0.147202
0.904000,-0.145605
0.905000,-0.144010
0.906000,-0.142417
0.907000,-0.140826
0.908000,-0.139236
0.909000,-0.137648
0.910000,-0.136062
0.911000,-0.134477
0.912000,-0.132894
0.913000,-0.131313
0.914000,-0.129734
0.915000,-0.128156
0.916000,-0.126580
0.917000,-0.125006
0.918000,-0.123434
0.919000,-0.121863
0.920000,-0.120294
0.921000,-0.118727
0.922000,-0.117161
0.923000,-0.115597
0.924000,-0.114035
0.925000,-0.112475
0.926000,-0.110916
0.927000,-0.109359
0.928000,-0.107803
0.929000,-0.106249
0.930000,-0.104697
0.931000,-0.103147
0.932000,-0.101598
0.933000,-0.100051
0.934000,-0.098506
0.935000,-0.096962
0.936000,-0.095420
0.937000,-0.093879
0.938000,-0.092340
0.939000,-0.090803
0.940000,-0.089267
0.941000,-0.087733
0.942000,-0.086201
0.943000,-0.084670
0.944000,-0.083141
0.945000,-0.081614
0.946000,-0.080088
0.947000,-0.078564
0.948000,-0.077041
0.949000,-0.075520
0.950000,-0.074001
0.951000,-0.072483
0.952000,-0.070967
0.953000,-0.069452
0.954000,-0.067939
0.955000,-0.066427
0.956000,-0.064917
0.957000,-0.063409
0.958000,-0.061902
0.959000,-0.060397
0.960000,-0.058894
0.961000,-0.057392
0.962000,-0.055891
0.963000,-0.054392
0.964000,-0.052895
0.965000,-0.051399
0.966000,-0.049905
0.967000,-0.048412
0.968000,-0.046921
0.969000,-0.045431
0.970000,-0.043943
0.971000,-0.042457
0.972000,-0.040972
0.973000,-0.039488
0.974000,-0.038006
0.975000,-0.036526
0.976000,-0.035047
0.977000,-0.033570
0.978000,-0.032094
0.979000,-0.030619
0.980000,-0.029146
0.981000,-0.027675
0.982000,-0.026205
0.983000,-0.024737
0.984000,-0.023270
0.985000,-0.021804
0.986000,-0.020340
0.987000,-0.018878
0.988000,-0.017417
0.989000,-0.015958
0.990000,-0.014500
0.991000,-0.013043
0.992000,-0.011588
0.993000,-0.010134
0.994000,-0.008682
0.995000,-0.007232
0.996000,-0.005782
0.997000,-0.004335
0.998000,-0.002888
0.999000,-0.001443
1.000000,-0.000000
1.001000,0.001442
1.002000,0.002883
1.003000,0.004322
1.004000,0.005759
1.005000,0.007196
1.006000,0.008630
1.007000,0.010064
1.008000,0.011496
1.009000,0.012926
1.010000,0.014355
1.011000,0.015783
1.012000,0.017209
1.013000,0.018634
1.014000,0.020058
1.015000,0.021480
1.016000,0.022900
1.017000,0.024320
1.018000,0.025738
1.019000,0.027154
1.020000,0.028569
1.021000,0.029983
1.022000,0.031395
1.023000,0.032806
1.024000,0.034216
1.025000,0.035624
1.026000,0.037031
1.027000,0.038436
1.028000,0.039840
1.029000,0.041243
1.030000,0.042644
1.031000,0.044044
1.032000,0.045443
1.033000,0.046840
1.034000,0.048236
1.035000,0.049631
1.036000,0.051024
1.037000,0.052416
