X,Result
-9.325000,-10.038902
-9.324000,-9.939621
-9.323000,-9.842293
-9.322000,-9.746863
-9.321000,-9.653275
-9.320000,-9.561477
-9.319000,-9.471418
-9.318000,-9.383049
-9.317000,-9.296322
-9.316000,-9.211193
-9.315000,-9.127619
-9.314000,-9.045556
-9.313000,-8.964964
-9.312000,-8.885805
-9.311000,-8.808040
-9.310000,-8.731633
-9.309000,-8.656549
-9.308000,-8.582754
-9.307000,-8.510214
-9.306000,-8.438899
-9.305000,-8.368778
-9.304000,-8.299820
-9.303000,-8.231998
-9.302000,-8.165283
-9.301000,-8.099649
-9.300000,-8.035070
-9.299000,-7.971520
-9.298000,-7.908976
-9.297000,-7.847413
-9.296000,-7.786808
-9.295000,-7.727141
-9.294000,-7.668388
-9.293000,-7.610530
-9.292000,-7.553546
-9.291000,-7.497416
-9.290000,-7.442121
-9.289000,-7.387644
-9.288000,-7.333966
-9.287000,-7.281069
-9.286000,-7.228937
-9.285000,-7.177553
-9.284000,-7.126902
-9.283000,-7.076968
-9.282000,-7.027735
-9.281000,-6.979190
-9.280000,-6.931317
-9.279000,-6.884104
-9.278000,-6.837537
-9.277000,-6.791601
-9.276000,-6.746286
-9.275000,-6.701578
-9.274000,-6.657466
-9.273000,-6.613936
-9.272000,-6.570979
-9.271000,-6.528583
-9.270000,-6.486737
-9.269000,-6.445430
-9.268000,-6.404652
-9.267000,-6.364394
-9.266000,-6.324644
-9.265000,-6.285395
-9.264000,-6.246635
-9.263000,-6.208357
-9.262000,-6.170552
-9.261000,-6.133210
-9.260000,-6.096323
-9.259000,-6.059883
-9.258000,-6.023883
-9.257000,-5.988314
-9.256000,-5.953168
-9.255000,-5.918438
-9.254000,-5.884117
-9.253000,-5.850197
-9.252000,-5.816672
-9.251000,-5.783535
-9.250000,-5.750779
-9.249000,-5.718398
-9.248000,-5.686385
-9.247000,-5.654733
-9.246000,-5.623438
-9.245000,-5.592493
-9.244000,-5.561893
-9.243000,-5.531630
-9.242000,-5.501701
-9.241000,-5.472100
-9.240000,-5.442820
-9.239000,-5.413858
-9.238000,-5.385208
-9.237000,-5.356864
-9.236000,-5.328823
-9.235000,-5.301079
-9.234000,-5.273627
-9.233000,-5.246464
-9.232000,-5.219584
-9.231000,-5.192984
-9.230000,-5.166658
-9.229000,-5.140603
-9.228000,-5.114815
-9.227000,-5.089289
-9.226000,-5.064022
-9.225000,-5.039009
-9.224000,-5.014247
-9.223000,-4.989733
-9.222000,-4.965462
-9.221000,-4.941430
-9.220000,-4.917635
-9.219000,-4.894073
-9.218000,-4.870741
-9.217000,-4.847635
-9.216000,-4.824752
-9.215000,-4.802088
-9.214000,-4.779642
-9.213000,-4.757409
-9.212000,-4.735386
-9.211000,-4.713571
-9.210000,-4.691961
-9.209000,-4.670553
-9.208000,-4.649344
-9.207000,-4.628331
-9.206000,-4.607512
-9.205000,-4.586884
-9.204000,-4.566444
-9.203000,-4.546191
-9.202000,-4.526120
-9.201000,-4.506231
-9.200000,-4.486520
-9.199000,-4.466985
-9.198000,-4.447624
-9.197000,-4.428434
-9.196000,-4.409414
-9.195000,-4.390561
-9.194000,-4.371873
-9.193000,-4.353347
-9.192000,-4.334982
-9.191000,-4.316776
-9.190000,-4.298726
-9.189000,-4.280831
-9.188000,-4.263089
-9.187000,-4.245497
-9.186000,-4.228054
-9.185000,-4.210758
-9.184000,-4.193607
-9.183000,-4.176599
-9.182000,-4.159733
-9.181000,-4.143007
-9.180000,-4.126418
-9.179000,-4.109967
-9.178000,-4.093649
-9.177000,-4.077466
-9.176000,-4.061413
-9.175000,-4.045490
-9.174000,-4.029696
-9.173000,-4.014029
-9.172000,-3.998487
-9.171000,-3.983069
