X,Result
-8.910000,0.565648
-8.909000,0.566969
-8.908000,0.568291
-8.907000,0.569615
-8.906000,0.570940
-8.905000,0.572267
-8.904000,0.573595
-8.903000,0.574925
-8.902000,0.576256
-8.901000,0.577589
-8.900000,0.578924
-8.899000,0.580260
-8.898000,0.581597
-8.897000,0.582936
-8.896000,0.584277
-8.895000,0.585619
-8.894000,0.586963
-8.893000,0.588308
-8.892000,0.589655
-8.891000,0.591003
-8.890000,0.592353
-8.889000,0.593705
-8.888000,0.595058
-8.887000,0.596413
-8.886000,0.597770
-8.885000,0.599128
-8.884000,0.600488
-8.883000,0.601849
-8.882000,0.603212
-8.881000,0.604577
-8.880000,0.605943
-8.879000,0.607311
-8.878000,0.608681
-8.877000,0.610052
-8.876000,0.611425
-8.875000,0.612800
-8.874000,0.614176
-8.873000,0.615554
-8.872000,0.616934
-8.871000,0.618315
-8.870000,0.619699
-8.869000,0.621083
-8.868000,0.622470
-8.867000,0.623858
-8.866000,0.625248
-8.865000,0.626640
-8.864000,0.628034
-8.863000,0.629429
-8.862000,0.630826
-8.861000,0.632225
-8.860000,0.633626
-8.859000,0.635028
-8.858000,0.636432
-8.857000,0.637838
-8.856000,0.639246
-8.855000,0.640655
-8.854000,0.642067
-8.853000,0.643480
-8.852000,0.644895
-8.851000,0.646312
-8.850000,0.647730
-8.849000,0.649151
-8.848000,0.650573
-8.847000,0.651997
-8.846000,0.653423
-8.845000,0.654851
-8.844000,0.656281
-8.843000,0.657713
-8.842000,0.659146
-8.841000,0.660582
-8.840000,0.662019
-8.839000,0.663458
-8.838000,0.664899
-8.837000,0.666342
-8.836000,0.667787
-8.835000,0.669234
-8.834000,0.670683
-8.833000,0.672134
-8.832000,0.673586
-8.831000,0.675041
-8.830000,0.676498
-8.829000,0.677956
-8.828000,0.679417
-8.827000,0.680880
-8.826000,0.682344
-8.825000,0.683811
-8.824000,0.685279
-8.823000,0.686750
-8.822000,0.688223
-8.821000,0.689697
-8.820000,0.691174
-8.819000,0.692653
-8.818000,0.694134
-8.817000,0.695617
-8.816000,0.697101
-8.815000,0.698588
-8.814000,0.700077
-8.813000,0.701569
-8.812000,0.703062
-8.811000,0.704557
-8.810000,0.706055
-8.809000,0.707554
-8.808000,0.709056
-8.807000,0.710560
-8.806000,0.712066
-8.805000,0.713574
-8.804000,0.715084
-8.803000,0.716597
-8.802000,0.718111
-8.801000,0.719628
-8.800000,0.721147
-8.799000,0.722668
-8.798000,0.724191
-8.797000,0.725717
-8.796000,0.727245
-8.795000,0.728775
-8.794000,0.730307
-8.793000,0.731841
-8.792000,0.733378
-8.791000,0.734917
-8.790000,0.736458
-8.789000,0.738002
-8.788000,0.739548
-8.787000,0.741096
-8.786000,0.742646
-8.785000,0.744199
-8.784000,0.745754
-8.783000,0.747311
