X,Result
-9.439000,-71.280425
-9.438000,-76.600624
-9.437000,-82.791040
-9.436000,-90.084306
-9.435000,-98.804092
-9.434000,-109.414454
-9.433000,-122.605212
-9.432000,-139.448248
-9.431000,-161.704533
-9.430000,-192.483915
-9.429000,-237.842537
-9.428000,-311.354946
-9.427000,-451.031879
-9.426000,-819.301485
-9.425000,-4504.708109
-9.424000,1284.410045
-9.423000,561.437955
-9.422000,358.969796
-9.421000,263.684231
-9.420000,208.283138
-9.419000,172.057926
-9.418000,146.521139
-9.417000,127.550195
-9.416000,112.901117
-9.415000,101.247903
-9.414000,91.756666
-9.413000,83.876722
-9.412000,77.229772
-9.411000,71.547345
-9.410000,66.633637
-9.409000,62.342486
-9.408000,58.562573
-9.407000,55.207628
-9.406000,52.209756
-9.405000,49.514797
-9.404000,47.079012
-9.403000,44.866700
-9.402000,42.848429
-9.401000,40.999715
-9.400000,39.300030
-9.399000,37.732029
-9.398000,36.280960
-9.397000,34.934194
-9.396000,33.680857
-9.395000,32.511536
-9.394000,31.418043
-9.393000,30.393218
-9.392000,29.430777
-9.391000,28.525178
-9.390000,27.671519
-9.389000,26.865443
-9.388000,26.103070
-9.387000,25.380929
-9.386000,24.695906
-9.385000,24.045203
-9.384000,23.426295
-9.383000,22.836898
-9.382000,22.274943
-9.381000,21.738548
-9.380000,21.226002
-9.379000,20.735741
-9.378000,20.266336
-9.377000,19.816478
-9.376000,19.384963
-9.375000,18.970687
-9.374000,18.572631
-9.373000,18.189855
-9.372000,17.821490
-9.371000,17.466733
-9.370000,17.124837
-9.369000,16.795112
-9.368000,16.476914
-9.367000,16.169644
-9.366000,15.872745
-9.365000,15.585695
-9.364000,15.308010
-9.363000,15.039233
-9.362000,14.778940
-9.361000,14.526730
-9.360000,14.282231
-9.359000,14.045089
-9.358000,13.814974
-9.357000,13.591575
-9.356000,13.374600
-9.355000,13.163772
-9.354000,12.958829
-9.353000,12.759528
-9.352000,12.565633
-9.351000,12.376927
-9.350000,12.193200
-9.349000,12.014255
-9.348000,11.839906
-9.347000,11.669975
-9.346000,11.504293
-9.345000,11.342702
-9.344000,11.185049
-9.343000,11.031189
-9.342000,10.880985
-9.341000,10.734306
-9.340000,10.591027
-9.339000,10.451029
-9.338000,10.314199
-9.337000,10.180429
-9.336000,10.049614
-9.335000,9.921657
-9.334000,9.796462
-9.333000,9.673940
-9.332000,9.554004
-9.331000,9.436570
-9.330000,9.321561
-9.329000,9.208900
-9.328000,9.098513
-9.327000,8.990332
-9.326000,8.884289
-9.325000,8.780320
-9.324000,8.678363
-9.323000,8.578358
-9.322000,8.480250
-9.321000,8.383982
-9.320000,8.289503
-9.319000,8.196761
-9.318000,8.105707
-9.317000,8.016295
-9.316000,7.928479
-9.315000,7.842216
-9.314000,7.757463
-9.313000,7.674180
-9.312000,7.592328
-9.311000,7.511869
-9.310000,7.432766
-9.309000,7.354985
-9.308000,7.278491
-9.307000,7.203252
-9.306000,7.129236
-9.305000,7.056411
-9.304000,6.984750
-9.303000,6.914222
-9.302000,6.844801
-9.301000,6.776459
-9.300000,6.709170
-9.299000,6.642909
-9.298000,6.577652
-9.297000,6.513376
-9.296000,6.450057
-9.295000,6.387673
-9.294000,6.326203
-9.293000,6.265626
-9.292000,6.205921
-9.291000,6.147070
-9.290000,6.089053
-9.289000,6.031851
-9.288000,5.975448
-9.287000,5.919824
-9.286000,5.864964
-9.285000,5.810852
-9.284000,5.757470
-9.283000,5.704804
-9.282000,5.652838
-9.281000,5.601559
-9.280000,5.550951
-9.279000,5.501001
-9.278000,5.451696
-9.277000,5.403021
-9.276000,5.354966
-9.275000,5.307516
-9.274000,5.260661
-9.273000,5.214388
-9.272000,5.168685
-9.271000,5.123543
-9.270000,5.078949
-9.269000,5.034893
-9.268000,4.991366
-9.267000,4.948356
-9.266000,4.905854
-9.265000,4.863851
-9.264000,4.822337
-9.263000,4.781304
-9.262000,4.740741
-9.261000,4.700641
-9.260000,4.660995
-9.259000,4.621796
-9.258000,4.583034
-9.257000,4.544702
-9.256000,4.506792
-9.255000,4.469298
-9.254000,4.432211
-9.253000,4.395525
-9.252000,4.359232
-9.251000,4.323326
-9.250000,4.287800
-9.249000,4.252647
-9.248000,4.217862
-9.247000,4.183437
-9.246000,4.149368
-9.245000,4.115648
-9.244000,4.082271
-9.243000,4.049231
-9.242000,4.016523
-9.241000,3.984142
-9.240000,3.952082
-9.239000,3.920339
-9.238000,3.888906
-9.237000,3.857779
-9.236000,3.826953
-9.235000,3.796424
-9.234000,3.766186
-9.233000,3.736235
-9.232000,3.706567
-9.231000,3.677178
-9.230000,3.648062
-9.229000,3.619216
-9.228000,3.590635
-9.227000,3.562316
